id,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,bed_type,price,price_r,minimum_nights,review,reviews_per_month
2333561,Western Addition,37.77389222,-122.432689,Entire home/apt,2,0,1,Real Bed,139,Medium,1,Low,0.08
8624957,Western Addition,37.77674245,-122.4354671,Entire home/apt,4,2,2,Real Bed,200,High,7,Very High,0.32
1039096,Western Addition,37.78663613,-122.4366764,Entire home/apt,5,2,2,Real Bed,395,Very High,4,High,0.53
8673992,Western Addition,37.77628994,-122.445062,Entire home/apt,4,1,2,Real Bed,300,Very High,1,High,0.73
1336998,Western Addition,37.7777868,-122.4377545,Private room,2,1,1,Pull-out Sofa,90,Low,2,High,4.96
72365,Western Addition,37.77518125,-122.4333409,Entire home/apt,8,1,4,Real Bed,122,Medium,30,Medium,0.8
9346869,Western Addition,37.7747944,-122.4346799,Entire home/apt,2,1,1,Real Bed,145,Medium,5,Very High,0.13
1122014,Western Addition,37.77182284,-122.4308381,Entire home/apt,6,3,3,Real Bed,275,Very High,3,Medium,2.82
7347963,Western Addition,37.78597334,-122.4221843,Entire home/apt,3,,1,Real Bed,184,High,2,Medium,0.88
2612415,Western Addition,37.78670257,-122.4246041,Entire home/apt,4,2,2,Real Bed,750,Very High,1,Very High,0.06
8037572,Western Addition,37.77460246,-122.4299099,Shared room,2,1,1,Couch,88,Low,1,Medium,3.72
15944380,Western Addition,37.78006497,-122.4299792,Entire home/apt,3,0,2,Real Bed,120,Medium,1,Medium,8.12
5250150,Western Addition,37.77883519,-122.4347927,Entire home/apt,4,1,1,Real Bed,166,High,2,High,0.84
10968116,Western Addition,37.78725178,-122.42437,Entire home/apt,2,0,1,Real Bed,140,Medium,2,Very High,0.43
515104,Western Addition,37.77707858,-122.4260669,Entire home/apt,2,1,1,Real Bed,170,High,3,Medium,1.72
16382395,Western Addition,37.77728838,-122.426189,Entire home/apt,4,2,2,Real Bed,160,High,2,Low,3.03
